time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.038901644985,-0.0180743738015,11.4808095767,0.0116366384631,0.0339855220718,0.0,-0.141552769234,-0.018316562834,2.6229441123,0.0339623896958,0.0375402500123,0.0,495.2779267438046,494.1608314312479,495.27147044275756,495.1482423115864
1.3200000000000007,-0.0481669878728,-0.0189037375623,11.6429540933,0.0131709632007,0.0364217523856,0.0,-0.167539476661,-0.00912396730073,2.78148719135,-0.00195903970316,0.0461165595705,0.0,461.6046481167552,462.28170721049054,462.8497617189886,460.014171216941
1.3800000000000008,-0.05905848006,-0.0191520072202,11.8148848633,0.0135979060095,0.0392928844965,0.0,-0.195811025361,0.000864929280881,2.94910611443,0.0209082663281,0.0511142460205,0.0,464.6693777369839,465.0622689194105,464.6821975666536,466.47125877437526
1.4400000000000008,-0.0716101873094,-0.0188210639257,11.994302279,0.015421267312,0.0421077760682,0.0,-0.222864880558,0.0103209114573,3.03124244915,0.0446511998522,0.0368153187302,0.0,440.57203176970665,439.3894989976218,438.585741320144,440.55361047116327
1.5000000000000009,-0.0857849217421,-0.0179014279515,12.1773806827,0.0183014930399,0.0441330401338,0.0,-0.249820243629,0.020591223156,3.07124771881,0.0539813660828,0.0267976798001,0.0,427.2956960115728,426.441329255119,426.1425732616742,426.94088403888276
1.560000000000001,-0.101938683432,-0.0161706123332,12.3701761095,0.0219237570206,0.0455004271405,0.0,-0.288798279848,0.0375331775249,3.35445708302,0.0707909624388,0.0132440226894,0.0,500.5180053546823,499.53060038164455,499.8436517255538,501.06925300633407
1.620000000000001,-0.120260990001,-0.0134248225843,12.5755324521,0.0259223238935,0.0462571470086,0.0,-0.322011178387,0.0544277752084,3.4903297099,0.0566953422539,0.011317025515,0.0,459.676449261965,459.5235897761733,458.85459589074884,457.7373136102571
1.680000000000001,-0.140442853937,-0.00966728940655,12.7858188357,0.0292015515819,0.046838780122,0.0,-0.350772822791,0.0711266273611,3.51911165593,0.0502233527729,0.00623211952088,0.0,426.6125823767977,426.1780412767137,425.9325943293697,425.3808386093217
1.740000000000001,-0.162389201626,-0.00483021025746,12.9984394997,0.0322102241823,0.0472211121377,0.0,-0.380802455357,0.0903890063595,3.56807560301,0.049986513277,0.00665090989971,0.0,432.83036297964827,432.8655051726993,432.8121386072347,432.79386145032095
1.8000000000000012,-0.186070044361,0.00116792743877,13.2124008686,0.0353073614245,0.0480365252311,0.0,-0.408616506644,0.109813218501,3.56396499397,0.0546977097679,0.024741346191,0.0,414.9367759147964,416.52190487026166,415.47364603206364,415.8884326979966
1.8600000000000012,-0.211557541259,0.00847577418492,13.4285931964,0.0386068695325,0.0494264739035,0.0,-0.441098883356,0.134097260763,3.64217211744,0.0555733641936,0.0198126810793,0.0,443.26674930403703,442.8615646188145,442.0098645030379,442.08407255676224
